date,store_nbr,family,onpromotion,sales
2017-06-28,54,LAWN AND GARDEN,0,0.0
2017-06-28,54,LINGERIE,0,2.0
2017-06-28,54,"LIQUOR,WINE,BEER",0,8.0
2017-06-28,54,MAGAZINES,0,0.0
2017-06-28,54,MEATS,0,43.192
2017-06-28,54,PERSONAL CARE,8,131.0
2017-06-28,54,PET SUPPLIES,0,0.0
2017-06-28,54,PLAYERS AND ELECTRONICS,0,1.0
2017-06-28,54,POULTRY,0,74.598
2017-06-28,54,PREPARED FOODS,1,77.0
2017-06-28,54,PRODUCE,0,449.756
2017-06-28,54,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-28,54,SEAFOOD,0,1.0
2017-06-28,6,AUTOMOTIVE,0,3.0
2017-06-28,6,BABY CARE,0,0.0
2017-06-28,6,BEAUTY,1,4.0
2017-06-28,6,BEVERAGES,32,2968.0
2017-06-28,6,BOOKS,0,0.0
2017-06-28,6,BREAD/BAKERY,6,516.053
2017-06-28,6,CELEBRATION,0,15.0
2017-06-28,6,CLEANING,49,1146.0
2017-06-28,6,DAIRY,27,885.0
2017-06-28,6,DELI,1,273.5
2017-06-28,6,EGGS,0,185.0
2017-06-28,6,FROZEN FOODS,0,101.77
2017-06-28,6,GROCERY I,73,4374.0
2017-06-28,6,GROCERY II,0,38.0
2017-06-28,6,HARDWARE,0,0.0
2017-06-28,6,HOME AND KITCHEN I,2,12.0
2017-06-28,6,HOME AND KITCHEN II,2,75.0
2017-06-28,6,HOME APPLIANCES,0,0.0
2017-06-28,6,HOME CARE,15,276.0
2017-06-28,6,LADIESWEAR,0,17.0
2017-06-28,6,LAWN AND GARDEN,5,9.0
2017-06-28,6,LINGERIE,0,5.0
2017-06-28,6,"LIQUOR,WINE,BEER",1,41.0
2017-06-28,6,MAGAZINES,0,2.0
2017-06-28,6,MEATS,0,397.68
2017-06-28,6,PERSONAL CARE,9,262.0
2017-06-28,6,PET SUPPLIES,0,9.0
2017-06-28,6,PLAYERS AND ELECTRONICS,0,10.0
2017-06-28,6,POULTRY,1,472.061
2017-06-28,6,PREPARED FOODS,0,71.729004
2017-06-28,6,PRODUCE,180,3616.501
2017-06-28,6,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-28,6,SEAFOOD,0,43.456
2017-06-28,7,AUTOMOTIVE,0,8.0
2017-06-28,7,BABY CARE,0,0.0
2017-06-28,7,BEAUTY,1,8.0
2017-06-28,7,BEVERAGES,31,4527.0
2017-06-28,7,BOOKS,0,0.0
2017-06-28,7,BREAD/BAKERY,7,906.544
2017-06-28,7,CELEBRATION,0,15.0
2017-06-28,7,CLEANING,55,1480.0
2017-06-28,7,DAIRY,23,1568.0
2017-06-28,7,DELI,2,179.409
2017-06-28,7,EGGS,0,297.0
2017-06-28,7,FROZEN FOODS,0,225.0
2017-06-28,7,GROCERY I,61,4688.0
2017-06-28,7,GROCERY II,1,44.0
2017-06-28,7,HARDWARE,0,1.0
2017-06-28,7,HOME AND KITCHEN I,5,41.0
2017-06-28,7,HOME AND KITCHEN II,2,27.0
2017-06-28,7,HOME APPLIANCES,0,2.0
2017-06-28,7,HOME CARE,14,318.0
2017-06-28,7,LADIESWEAR,0,8.0
2017-06-28,7,LAWN AND GARDEN,14,47.0
2017-06-28,7,LINGERIE,0,0.0
2017-06-28,7,"LIQUOR,WINE,BEER",2,120.0
2017-06-28,7,MAGAZINES,0,10.0
2017-06-28,7,MEATS,0,506.552
2017-06-28,7,PERSONAL CARE,6,264.0
2017-06-28,7,PET SUPPLIES,0,12.0
2017-06-28,7,PLAYERS AND ELECTRONICS,0,25.0
2017-06-28,7,POULTRY,0,775.93896
2017-06-28,7,PREPARED FOODS,0,171.02701
2017-06-28,7,PRODUCE,233,8227.556
2017-06-28,7,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-28,7,SEAFOOD,0,44.946
2017-06-28,8,AUTOMOTIVE,0,6.0
2017-06-28,8,BABY CARE,0,0.0
2017-06-28,8,BEAUTY,1,11.0
2017-06-28,8,BEVERAGES,31,3994.0
2017-06-28,8,BOOKS,0,0.0
2017-06-28,8,BREAD/BAKERY,6,797.945
2017-06-28,8,CELEBRATION,0,20.0
2017-06-28,8,CLEANING,55,1304.0
2017-06-28,8,DAIRY,30,1331.0
2017-06-28,8,DELI,1,176.753
2017-06-28,8,EGGS,0,276.0
2017-06-28,8,FROZEN FOODS,1,159.498
2017-06-28,8,GROCERY I,59,4114.0
2017-06-28,8,GROCERY II,0,17.0
2017-06-28,8,HARDWARE,0,4.0
2017-06-28,8,HOME AND KITCHEN I,5,28.0
2017-06-28,8,HOME AND KITCHEN II,2,27.0
2017-06-28,8,HOME APPLIANCES,0,1.0
2017-06-28,8,HOME CARE,12,301.0
2017-06-28,8,LADIESWEAR,0,35.0
2017-06-28,8,LAWN AND GARDEN,8,41.0
2017-06-28,8,LINGERIE,0,11.0
2017-06-28,8,"LIQUOR,WINE,BEER",1,111.0
2017-06-28,8,MAGAZINES,0,11.0
2017-06-28,8,MEATS,1,312.362
2017-06-28,8,PERSONAL CARE,8,252.0
2017-06-28,8,PET SUPPLIES,0,22.0
2017-06-28,8,PLAYERS AND ELECTRONICS,0,20.0
2017-06-28,8,POULTRY,0,448.747
2017-06-28,8,PREPARED FOODS,0,114.414
2017-06-28,8,PRODUCE,236,6148.694
2017-06-28,8,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-28,8,SEAFOOD,0,25.312
2017-06-28,9,AUTOMOTIVE,0,7.0
2017-06-28,9,BABY CARE,0,0.0
2017-06-28,9,BEAUTY,1,2.0
2017-06-28,9,BEVERAGES,34,2243.0
2017-06-28,9,BOOKS,0,0.0
2017-06-28,9,BREAD/BAKERY,6,469.0
2017-06-28,9,CELEBRATION,0,28.0
2017-06-28,9,CLEANING,57,1103.0
2017-06-28,9,DAIRY,149,832.0
2017-06-28,9,DELI,0,386.68
2017-06-28,9,EGGS,1,102.0
2017-06-28,9,FROZEN FOODS,0,66.0
2017-06-28,9,GROCERY I,87,4920.703
2017-06-28,9,GROCERY II,0,14.0
2017-06-28,9,HARDWARE,0,1.0
2017-06-28,9,HOME AND KITCHEN I,2,43.0
2017-06-28,9,HOME AND KITCHEN II,1,50.0
2017-06-28,9,HOME APPLIANCES,0,0.0
2017-06-28,9,HOME CARE,22,347.0
2017-06-28,9,LADIESWEAR,0,12.0
2017-06-28,9,LAWN AND GARDEN,0,8.0
2017-06-28,9,LINGERIE,0,6.0
2017-06-28,9,"LIQUOR,WINE,BEER",1,25.0
2017-06-28,9,MAGAZINES,0,2.0
2017-06-28,9,MEATS,1,263.454
2017-06-28,9,PERSONAL CARE,12,333.0
2017-06-28,9,PET SUPPLIES,0,5.0
2017-06-28,9,PLAYERS AND ELECTRONICS,0,6.0
2017-06-28,9,POULTRY,0,297.789
2017-06-28,9,PREPARED FOODS,1,105.939
2017-06-28,9,PRODUCE,5,1215.28
2017-06-28,9,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-06-28,9,SEAFOOD,0,11.879
2017-06-29,1,AUTOMOTIVE,0,1.0
2017-06-29,1,BABY CARE,0,0.0
2017-06-29,1,BEAUTY,1,2.0
2017-06-29,1,BEVERAGES,26,2128.0
2017-06-29,1,BOOKS,0,0.0
2017-06-29,1,BREAD/BAKERY,6,387.057
2017-06-29,1,CELEBRATION,0,14.0
2017-06-29,1,CLEANING,42,709.0
2017-06-29,1,DAIRY,23,680.0
2017-06-29,1,DELI,1,110.423996
2017-06-29,1,EGGS,0,118.0
2017-06-29,1,FROZEN FOODS,0,159.77
2017-06-29,1,GROCERY I,59,2603.0
2017-06-29,1,GROCERY II,0,17.0
2017-06-29,1,HARDWARE,0,3.0
2017-06-29,1,HOME AND KITCHEN I,1,26.0
2017-06-29,1,HOME AND KITCHEN II,1,23.0
2017-06-29,1,HOME APPLIANCES,0,1.0
2017-06-29,1,HOME CARE,13,145.0
2017-06-29,1,LADIESWEAR,0,11.0
2017-06-29,1,LAWN AND GARDEN,0,18.0
2017-06-29,1,LINGERIE,0,19.0
2017-06-29,1,"LIQUOR,WINE,BEER",2,60.0
2017-06-29,1,MAGAZINES,0,7.0
2017-06-29,1,MEATS,0,275.604
2017-06-29,1,PERSONAL CARE,6,96.0
2017-06-29,1,PET SUPPLIES,0,9.0
2017-06-29,1,PLAYERS AND ELECTRONICS,0,6.0
2017-06-29,1,POULTRY,1,220.409
2017-06-29,1,PREPARED FOODS,0,76.34
2017-06-29,1,PRODUCE,9,2310.124
2017-06-29,1,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,1,SEAFOOD,0,11.834
2017-06-29,10,AUTOMOTIVE,0,2.0
2017-06-29,10,BABY CARE,0,0.0
2017-06-29,10,BEAUTY,1,1.0
2017-06-29,10,BEVERAGES,19,672.0
2017-06-29,10,BOOKS,0,0.0
2017-06-29,10,BREAD/BAKERY,4,78.0
2017-06-29,10,CELEBRATION,0,1.0
2017-06-29,10,CLEANING,36,370.0
2017-06-29,10,DAIRY,21,208.0
2017-06-29,10,DELI,1,178.0
2017-06-29,10,EGGS,0,6.0
2017-06-29,10,FROZEN FOODS,0,14.0
2017-06-29,10,GROCERY I,59,1937.0
2017-06-29,10,GROCERY II,0,0.0
2017-06-29,10,HARDWARE,0,0.0
2017-06-29,10,HOME AND KITCHEN I,4,9.0
2017-06-29,10,HOME AND KITCHEN II,0,3.0
2017-06-29,10,HOME APPLIANCES,0,0.0
2017-06-29,10,HOME CARE,18,151.0
2017-06-29,10,LADIESWEAR,0,1.0
2017-06-29,10,LAWN AND GARDEN,0,0.0
2017-06-29,10,LINGERIE,0,0.0
2017-06-29,10,"LIQUOR,WINE,BEER",1,3.0
2017-06-29,10,MAGAZINES,0,1.0
2017-06-29,10,MEATS,18,165.333
2017-06-29,10,PERSONAL CARE,6,116.0
2017-06-29,10,PET SUPPLIES,0,0.0
2017-06-29,10,PLAYERS AND ELECTRONICS,0,0.0
2017-06-29,10,POULTRY,0,91.084
2017-06-29,10,PREPARED FOODS,1,21.0
2017-06-29,10,PRODUCE,0,177.744
2017-06-29,10,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,10,SEAFOOD,0,0.0
2017-06-29,11,AUTOMOTIVE,0,5.0
2017-06-29,11,BABY CARE,0,1.0
2017-06-29,11,BEAUTY,1,1.0
2017-06-29,11,BEVERAGES,38,3439.0
2017-06-29,11,BOOKS,0,0.0
2017-06-29,11,BREAD/BAKERY,9,600.0
2017-06-29,11,CELEBRATION,0,16.0
2017-06-29,11,CLEANING,49,1053.0
2017-06-29,11,DAIRY,26,481.0
2017-06-29,11,DELI,0,352.3
2017-06-29,11,EGGS,1,93.0
2017-06-29,11,FROZEN FOODS,0,71.0
2017-06-29,11,GROCERY I,84,4657.336
2017-06-29,11,GROCERY II,0,15.0
2017-06-29,11,HARDWARE,0,0.0
2017-06-29,11,HOME AND KITCHEN I,2,24.0
2017-06-29,11,HOME AND KITCHEN II,1,11.0
2017-06-29,11,HOME APPLIANCES,0,0.0
2017-06-29,11,HOME CARE,23,344.0
2017-06-29,11,LADIESWEAR,0,31.0
2017-06-29,11,LAWN AND GARDEN,0,0.0
2017-06-29,11,LINGERIE,0,14.0
2017-06-29,11,"LIQUOR,WINE,BEER",2,63.0
2017-06-29,11,MAGAZINES,0,3.0
2017-06-29,11,MEATS,23,772.696
2017-06-29,11,PERSONAL CARE,10,250.0
2017-06-29,11,PET SUPPLIES,0,2.0
2017-06-29,11,PLAYERS AND ELECTRONICS,0,11.0
2017-06-29,11,POULTRY,0,171.128
2017-06-29,11,PREPARED FOODS,1,119.93
2017-06-29,11,PRODUCE,10,892.77
2017-06-29,11,SCHOOL AND OFFICE SUPPLIES,0,3.0
2017-06-29,11,SEAFOOD,0,5.0
2017-06-29,12,AUTOMOTIVE,0,3.0
2017-06-29,12,BABY CARE,0,0.0
2017-06-29,12,BEAUTY,1,2.0
2017-06-29,12,BEVERAGES,24,1299.0
2017-06-29,12,BOOKS,0,0.0
2017-06-29,12,BREAD/BAKERY,6,185.0
2017-06-29,12,CELEBRATION,0,9.0
2017-06-29,12,CLEANING,37,570.0
2017-06-29,12,DAIRY,29,416.0
2017-06-29,12,DELI,0,205.0
2017-06-29,12,EGGS,0,46.0
2017-06-29,12,FROZEN FOODS,0,59.0
2017-06-29,12,GROCERY I,68,2885.0
2017-06-29,12,GROCERY II,0,1.0
2017-06-29,12,HARDWARE,0,1.0
2017-06-29,12,HOME AND KITCHEN I,2,12.0
2017-06-29,12,HOME AND KITCHEN II,0,11.0
2017-06-29,12,HOME APPLIANCES,0,0.0
2017-06-29,12,HOME CARE,21,166.0
2017-06-29,12,LADIESWEAR,0,5.0
2017-06-29,12,LAWN AND GARDEN,0,0.0
2017-06-29,12,LINGERIE,0,2.0
2017-06-29,12,"LIQUOR,WINE,BEER",1,33.0
2017-06-29,12,MAGAZINES,0,0.0
2017-06-29,12,MEATS,17,191.255
2017-06-29,12,PERSONAL CARE,11,135.0
2017-06-29,12,PET SUPPLIES,0,1.0
2017-06-29,12,PLAYERS AND ELECTRONICS,0,5.0
2017-06-29,12,POULTRY,0,162.15399
2017-06-29,12,PREPARED FOODS,1,43.0
2017-06-29,12,PRODUCE,4,266.155
2017-06-29,12,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,12,SEAFOOD,0,5.0
2017-06-29,13,AUTOMOTIVE,0,8.0
2017-06-29,13,BABY CARE,0,0.0
2017-06-29,13,BEAUTY,2,3.0
2017-06-29,13,BEVERAGES,22,1242.0
2017-06-29,13,BOOKS,0,0.0
2017-06-29,13,BREAD/BAKERY,4,108.0
2017-06-29,13,CELEBRATION,0,7.0
2017-06-29,13,CLEANING,38,554.0
2017-06-29,13,DAIRY,24,206.0
2017-06-29,13,DELI,0,117.0
2017-06-29,13,EGGS,0,12.0
2017-06-29,13,FROZEN FOODS,0,26.0
2017-06-29,13,GROCERY I,60,2199.0
2017-06-29,13,GROCERY II,0,6.0
2017-06-29,13,HARDWARE,0,0.0
2017-06-29,13,HOME AND KITCHEN I,1,8.0
2017-06-29,13,HOME AND KITCHEN II,0,8.0
2017-06-29,13,HOME APPLIANCES,0,0.0
2017-06-29,13,HOME CARE,17,128.0
2017-06-29,13,LADIESWEAR,0,2.0
2017-06-29,13,LAWN AND GARDEN,0,0.0
2017-06-29,13,LINGERIE,0,6.0
2017-06-29,13,"LIQUOR,WINE,BEER",3,16.0
2017-06-29,13,MAGAZINES,0,0.0
2017-06-29,13,MEATS,16,168.241
2017-06-29,13,PERSONAL CARE,9,134.0
2017-06-29,13,PET SUPPLIES,0,2.0
2017-06-29,13,PLAYERS AND ELECTRONICS,0,2.0
2017-06-29,13,POULTRY,0,92.270996
2017-06-29,13,PREPARED FOODS,1,20.0
2017-06-29,13,PRODUCE,3,173.411
2017-06-29,13,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,13,SEAFOOD,0,2.0
2017-06-29,14,AUTOMOTIVE,0,5.0
2017-06-29,14,BABY CARE,0,0.0
2017-06-29,14,BEAUTY,1,1.0
2017-06-29,14,BEVERAGES,21,987.0
2017-06-29,14,BOOKS,0,0.0
2017-06-29,14,BREAD/BAKERY,5,160.0
2017-06-29,14,CELEBRATION,0,5.0
2017-06-29,14,CLEANING,44,946.0
2017-06-29,14,DAIRY,23,335.0
2017-06-29,14,DELI,0,235.0
2017-06-29,14,EGGS,0,19.0
2017-06-29,14,FROZEN FOODS,0,19.0
2017-06-29,14,GROCERY I,72,2423.0
2017-06-29,14,GROCERY II,0,28.0
2017-06-29,14,HARDWARE,0,0.0
2017-06-29,14,HOME AND KITCHEN I,1,10.0
2017-06-29,14,HOME AND KITCHEN II,0,13.0
2017-06-29,14,HOME APPLIANCES,0,0.0
2017-06-29,14,HOME CARE,19,200.0
2017-06-29,14,LADIESWEAR,0,4.0
2017-06-29,14,LAWN AND GARDEN,0,0.0
2017-06-29,14,LINGERIE,0,4.0
2017-06-29,14,"LIQUOR,WINE,BEER",1,17.0
2017-06-29,14,MAGAZINES,0,2.0
2017-06-29,14,MEATS,17,453.771
2017-06-29,14,PERSONAL CARE,8,175.0
2017-06-29,14,PET SUPPLIES,0,0.0
2017-06-29,14,PLAYERS AND ELECTRONICS,0,5.0
2017-06-29,14,POULTRY,0,73.862
2017-06-29,14,PREPARED FOODS,1,101.0
2017-06-29,14,PRODUCE,2,344.575
2017-06-29,14,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,14,SEAFOOD,0,8.0
2017-06-29,15,AUTOMOTIVE,0,3.0
2017-06-29,15,BABY CARE,0,1.0
2017-06-29,15,BEAUTY,3,4.0
2017-06-29,15,BEVERAGES,27,1458.0
2017-06-29,15,BOOKS,0,0.0
2017-06-29,15,BREAD/BAKERY,5,117.0
2017-06-29,15,CELEBRATION,0,0.0
2017-06-29,15,CLEANING,44,748.0
2017-06-29,15,DAIRY,25,316.0
2017-06-29,15,DELI,0,223.0
2017-06-29,15,EGGS,1,55.0
2017-06-29,15,FROZEN FOODS,0,65.0
2017-06-29,15,GROCERY I,63,2480.0
2017-06-29,15,GROCERY II,0,7.0
2017-06-29,15,HARDWARE,0,2.0
2017-06-29,15,HOME AND KITCHEN I,1,15.0
2017-06-29,15,HOME AND KITCHEN II,1,21.0
2017-06-29,15,HOME APPLIANCES,0,0.0
2017-06-29,15,HOME CARE,18,179.0
2017-06-29,15,LADIESWEAR,0,10.0
2017-06-29,15,LAWN AND GARDEN,0,0.0
2017-06-29,15,LINGERIE,0,7.0
2017-06-29,15,"LIQUOR,WINE,BEER",3,19.0
2017-06-29,15,MAGAZINES,0,0.0
2017-06-29,15,MEATS,13,138.884
2017-06-29,15,PERSONAL CARE,10,186.0
2017-06-29,15,PET SUPPLIES,0,3.0
2017-06-29,15,PLAYERS AND ELECTRONICS,0,6.0
2017-06-29,15,POULTRY,0,94.433
2017-06-29,15,PREPARED FOODS,1,45.0
2017-06-29,15,PRODUCE,4,520.386
2017-06-29,15,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,15,SEAFOOD,0,8.0
2017-06-29,16,AUTOMOTIVE,0,3.0
2017-06-29,16,BABY CARE,0,0.0
2017-06-29,16,BEAUTY,2,2.0
2017-06-29,16,BEVERAGES,20,836.0
2017-06-29,16,BOOKS,0,0.0
2017-06-29,16,BREAD/BAKERY,4,95.0
2017-06-29,16,CELEBRATION,0,2.0
2017-06-29,16,CLEANING,34,485.0
2017-06-29,16,DAIRY,20,183.0
2017-06-29,16,DELI,0,111.0
2017-06-29,16,EGGS,0,143.0
2017-06-29,16,FROZEN FOODS,0,26.129
2017-06-29,16,GROCERY I,61,1628.0
2017-06-29,16,GROCERY II,0,4.0
2017-06-29,16,HARDWARE,0,0.0
2017-06-29,16,HOME AND KITCHEN I,1,8.0
2017-06-29,16,HOME AND KITCHEN II,0,13.0
2017-06-29,16,HOME APPLIANCES,0,0.0
2017-06-29,16,HOME CARE,18,147.0
2017-06-29,16,LADIESWEAR,0,0.0
2017-06-29,16,LAWN AND GARDEN,0,0.0
2017-06-29,16,LINGERIE,0,3.0
2017-06-29,16,"LIQUOR,WINE,BEER",3,25.0
2017-06-29,16,MAGAZINES,0,0.0
2017-06-29,16,MEATS,12,47.419
2017-06-29,16,PERSONAL CARE,10,128.0
2017-06-29,16,PET SUPPLIES,0,0.0
2017-06-29,16,PLAYERS AND ELECTRONICS,0,1.0
2017-06-29,16,POULTRY,0,72.403
2017-06-29,16,PREPARED FOODS,0,30.0
2017-06-29,16,PRODUCE,2,417.58398
2017-06-29,16,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,16,SEAFOOD,0,0.0
2017-06-29,17,AUTOMOTIVE,0,5.0
2017-06-29,17,BABY CARE,0,0.0
2017-06-29,17,BEAUTY,2,2.0
2017-06-29,17,BEVERAGES,24,2220.0
2017-06-29,17,BOOKS,0,0.0
2017-06-29,17,BREAD/BAKERY,5,258.0
2017-06-29,17,CELEBRATION,0,8.0
2017-06-29,17,CLEANING,39,778.0
2017-06-29,17,DAIRY,32,530.0
2017-06-29,17,DELI,0,398.0
2017-06-29,17,EGGS,0,120.0
2017-06-29,17,FROZEN FOODS,0,111.325
2017-06-29,17,GROCERY I,74,3128.0
2017-06-29,17,GROCERY II,0,14.0
2017-06-29,17,HARDWARE,0,0.0
2017-06-29,17,HOME AND KITCHEN I,1,12.0
2017-06-29,17,HOME AND KITCHEN II,1,15.0
2017-06-29,17,HOME APPLIANCES,0,0.0
2017-06-29,17,HOME CARE,20,208.0
2017-06-29,17,LADIESWEAR,0,0.0
2017-06-29,17,LAWN AND GARDEN,0,0.0
2017-06-29,17,LINGERIE,0,6.0
2017-06-29,17,"LIQUOR,WINE,BEER",3,31.0
2017-06-29,17,MAGAZINES,0,0.0
2017-06-29,17,MEATS,19,241.76
2017-06-29,17,PERSONAL CARE,8,209.0
2017-06-29,17,PET SUPPLIES,0,0.0
2017-06-29,17,PLAYERS AND ELECTRONICS,0,6.0
2017-06-29,17,POULTRY,0,190.493
2017-06-29,17,PREPARED FOODS,1,55.0
2017-06-29,17,PRODUCE,1,937.538
2017-06-29,17,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,17,SEAFOOD,0,9.0
2017-06-29,18,AUTOMOTIVE,0,7.0
2017-06-29,18,BABY CARE,0,0.0
2017-06-29,18,BEAUTY,1,2.0
2017-06-29,18,BEVERAGES,28,1674.0
2017-06-29,18,BOOKS,0,0.0
2017-06-29,18,BREAD/BAKERY,6,530.0
2017-06-29,18,CELEBRATION,0,10.0
2017-06-29,18,CLEANING,39,377.0
2017-06-29,18,DAIRY,38,498.0
2017-06-29,18,DELI,0,134.242
2017-06-29,18,EGGS,1,112.0
2017-06-29,18,FROZEN FOODS,0,59.0
2017-06-29,18,GROCERY I,81,2247.672
2017-06-29,18,GROCERY II,0,8.0
2017-06-29,18,HARDWARE,0,1.0
2017-06-29,18,HOME AND KITCHEN I,3,22.0
2017-06-29,18,HOME AND KITCHEN II,0,9.0
2017-06-29,18,HOME APPLIANCES,0,0.0
2017-06-29,18,HOME CARE,19,160.0
2017-06-29,18,LADIESWEAR,0,9.0
2017-06-29,18,LAWN AND GARDEN,0,3.0
2017-06-29,18,LINGERIE,0,3.0
2017-06-29,18,"LIQUOR,WINE,BEER",2,74.0
2017-06-29,18,MAGAZINES,0,1.0
2017-06-29,18,MEATS,20,337.513
2017-06-29,18,PERSONAL CARE,11,133.0
2017-06-29,18,PET SUPPLIES,0,6.0
2017-06-29,18,PLAYERS AND ELECTRONICS,0,1.0
2017-06-29,18,POULTRY,0,136.879
2017-06-29,18,PREPARED FOODS,1,56.417
2017-06-29,18,PRODUCE,7,1249.953
2017-06-29,18,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-06-29,18,SEAFOOD,0,6.686
2017-06-29,19,AUTOMOTIVE,0,5.0
2017-06-29,19,BABY CARE,0,0.0
2017-06-29,19,BEAUTY,2,2.0
2017-06-29,19,BEVERAGES,24,1732.0
2017-06-29,19,BOOKS,0,0.0
2017-06-29,19,BREAD/BAKERY,4,96.0
2017-06-29,19,CELEBRATION,0,4.0
2017-06-29,19,CLEANING,42,750.0
2017-06-29,19,DAIRY,26,329.0
2017-06-29,19,DELI,0,297.0
2017-06-29,19,EGGS,0,59.0
2017-06-29,19,FROZEN FOODS,0,53.0
2017-06-29,19,GROCERY I,74,2876.0
2017-06-29,19,GROCERY II,0,13.0
2017-06-29,19,HARDWARE,0,3.0
2017-06-29,19,HOME AND KITCHEN I,0,17.0
2017-06-29,19,HOME AND KITCHEN II,0,19.0
2017-06-29,19,HOME APPLIANCES,0,0.0
2017-06-29,19,HOME CARE,20,143.0
2017-06-29,19,LADIESWEAR,0,3.0
2017-06-29,19,LAWN AND GARDEN,0,0.0
2017-06-29,19,LINGERIE,0,5.0
2017-06-29,19,"LIQUOR,WINE,BEER",1,8.0
2017-06-29,19,MAGAZINES,0,2.0
2017-06-29,19,MEATS,14,138.962
2017-06-29,19,PERSONAL CARE,8,184.0
2017-06-29,19,PET SUPPLIES,0,0.0
2017-06-29,19,PLAYERS AND ELECTRONICS,0,8.0
2017-06-29,19,POULTRY,0,204.47
2017-06-29,19,PREPARED FOODS,1,28.0
2017-06-29,19,PRODUCE,4,325.42
2017-06-29,19,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,19,SEAFOOD,0,5.0
2017-06-29,2,AUTOMOTIVE,0,5.0
2017-06-29,2,BABY CARE,0,0.0
2017-06-29,2,BEAUTY,1,6.0
2017-06-29,2,BEVERAGES,31,2248.0
2017-06-29,2,BOOKS,0,0.0
2017-06-29,2,BREAD/BAKERY,6,519.0
2017-06-29,2,CELEBRATION,0,17.0
2017-06-29,2,CLEANING,48,790.0
2017-06-29,2,DAIRY,22,693.0
2017-06-29,2,DELI,1,125.821
2017-06-29,2,EGGS,0,117.0
2017-06-29,2,FROZEN FOODS,0,75.0
2017-06-29,2,GROCERY I,61,3300.0
2017-06-29,2,GROCERY II,1,23.0
2017-06-29,2,HARDWARE,0,2.0
2017-06-29,2,HOME AND KITCHEN I,1,4.0
2017-06-29,2,HOME AND KITCHEN II,1,15.0
2017-06-29,2,HOME APPLIANCES,0,0.0
2017-06-29,2,HOME CARE,14,209.0
2017-06-29,2,LADIESWEAR,0,15.0
2017-06-29,2,LAWN AND GARDEN,0,8.0
2017-06-29,2,LINGERIE,0,17.0
2017-06-29,2,"LIQUOR,WINE,BEER",4,39.0
2017-06-29,2,MAGAZINES,0,2.0
2017-06-29,2,MEATS,0,324.192
2017-06-29,2,PERSONAL CARE,5,146.0
2017-06-29,2,PET SUPPLIES,1,15.0
2017-06-29,2,PLAYERS AND ELECTRONICS,0,6.0
2017-06-29,2,POULTRY,0,356.766
2017-06-29,2,PREPARED FOODS,0,129.751
2017-06-29,2,PRODUCE,10,1770.896
2017-06-29,2,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,2,SEAFOOD,0,23.021
2017-06-29,20,AUTOMOTIVE,0,6.0
2017-06-29,20,BABY CARE,0,0.0
2017-06-29,20,BEAUTY,1,1.0
2017-06-29,20,BEVERAGES,30,2205.0
2017-06-29,20,BOOKS,0,0.0
2017-06-29,20,BREAD/BAKERY,5,337.0
2017-06-29,20,CELEBRATION,0,10.0
2017-06-29,20,CLEANING,52,931.0
2017-06-29,20,DAIRY,39,518.0
2017-06-29,20,DELI,0,367.415
2017-06-29,20,EGGS,1,70.0
2017-06-29,20,FROZEN FOODS,0,38.923
2017-06-29,20,GROCERY I,81,3625.148
2017-06-29,20,GROCERY II,0,14.0
2017-06-29,20,HARDWARE,0,0.0
2017-06-29,20,HOME AND KITCHEN I,1,10.0
2017-06-29,20,HOME AND KITCHEN II,0,10.0
2017-06-29,20,HOME APPLIANCES,0,0.0
2017-06-29,20,HOME CARE,22,272.0
2017-06-29,20,LADIESWEAR,0,7.0
2017-06-29,20,LAWN AND GARDEN,0,3.0
2017-06-29,20,LINGERIE,0,4.0
2017-06-29,20,"LIQUOR,WINE,BEER",2,38.0
2017-06-29,20,MAGAZINES,0,1.0
2017-06-29,20,MEATS,25,711.466
2017-06-29,20,PERSONAL CARE,10,219.0
2017-06-29,20,PET SUPPLIES,0,6.0
2017-06-29,20,PLAYERS AND ELECTRONICS,0,3.0
2017-06-29,20,POULTRY,0,177.954
2017-06-29,20,PREPARED FOODS,1,55.588
2017-06-29,20,PRODUCE,6,552.946
2017-06-29,20,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-29,20,SEAFOOD,0,6.0
2017-06-29,21,AUTOMOTIVE,0,16.0
2017-06-29,21,BABY CARE,0,0.0
2017-06-29,21,BEAUTY,3,5.0
